income,credit_score,loan_amount,employment_length_years,loan_status,loan_to_income
38627.32,734,25000.0,26,1,0.647193561614898
39719.8,615,5000.0,22,1,0.12587863285734424
15574.12,652,20000.0,31,1,1.2840992557360713
58799.75,585,5000.0,25,0,0.08503292900175594
41930.82,815,5000.0,6,0,0.11924118724157454
56377.9,638,5000.0,32,0,0.0886856607702527
11664.94,558,5000.0,16,1,0.42859812411173037
43778.34,578,25000.0,7,1,0.5710456119256252
17806.89,663,25000.0,16,1,1.4038721038820434
28612.7,725,25000.0,17,1,0.8737073499757109
50042.05,516,20000.0,35,1,0.39965589627330866
38355.61,835,20000.0,38,0,0.5214225136162972
21787.16,681,5000.0,22,0,0.2294824344965339
36452.45,697,25000.0,11,1,0.6858061445487328
14488.04,640,20000.0,22,1,1.3803537018325576
72414.4,652,15000.0,32,1,0.20713826064621615
32107.01,635,5000.0,27,0,0.1557243815484049
71049.35,752,10000.0,22,1,0.14074526022743025
26478.3,649,25000.0,6,1,0.9441337195469669
26525.3,727,5000.0,1,1,0.18849217568978713
22959.52,607,5000.0,0,0,0.2177651028809452
61433.12,670,10000.0,3,0,0.16277599483804764
23726.34,570,15000.0,7,1,0.6321821156522391
53463.65,772,20000.0,28,0,0.3740789474914733
28869.14,567,20000.0,17,1,0.6927572917900641
11096.91,618,10000.0,36,1,0.9010705619346345
25791.79,619,10000.0,30,1,0.3877052463110815
17899.63,615,20000.0,5,1,1.1172791125228552
37061.78,722,15000.0,23,1,0.40471869622300327
17778.68,618,15000.0,14,1,0.8436597284090602
63296.48,789,5000.0,39,0,0.07899208625683043
34384.27,568,10000.0,11,1,0.2908222038099454
32644.85,667,10000.0,13,0,0.3063176483381502
53827.26,572,10000.0,26,1,0.18577602174025315
64753.57,692,20000.0,36,0,0.30885850990903035
35880.19,648,20000.0,12,1,0.5573951142646049
22863.11,634,20000.0,37,1,0.8747333703345549
12526.71,769,15000.0,37,0,1.197345723999039
24061.54,585,20000.0,2,1,0.8311674494878761
25076.15,709,5000.0,15,1,0.19938469881944318
38724.76,573,20000.0,11,1,0.516452098035003
29522.62,661,15000.0,13,1,0.5080677775963788
54872.07,530,10000.0,33,0,0.18223875573209225
25139.86,584,5000.0,30,0,0.1988794337186556
35093.64,642,15000.0,38,1,0.4274156965280168
73894.41,831,25000.0,4,1,0.3383160063662953
44582.43,660,10000.0,11,1,0.22429857909093132
35030.61,815,20000.0,25,1,0.5709129554707877
25306.92,672,15000.0,16,1,0.5926998346762595
24836.29,611,25000.0,10,1,1.0065510367676989
21799.28,804,15000.0,32,1,0.688064556968993
26249.33,694,20000.0,39,1,0.7618951837938799
57147.99,586,15000.0,3,1,0.26247183021082265
31788.73,697,25000.0,31,1,0.786417500243003
16157.44,621,15000.0,30,1,0.9283074356187849
97148.71499999998,451,5000.0,10,0,0.05146695489533861
44001.5,744,5000.0,16,0,0.11362990739162547
15612.61,759,20000.0,26,1,1.2809337494660107
27858.42,834,25000.0,7,1,0.8973625438002658
38813.83,692,25000.0,20,1,0.6440837174863319
97148.71499999998,625,25000.0,32,1,0.25733477447669306
18678.58,733,25000.0,4,1,1.3383598560567207
65226.72,735,25000.0,31,0,0.3832726331688429
84094.11,814,10000.0,24,0,0.11891297841218115
24904.59,646,15000.0,7,1,0.6022744291542581
30745.28,633,25000.0,26,1,0.8131064961354675
19500.87,578,5000.0,25,0,0.2563856696819331
32142.14,704,15000.0,39,0,0.4666625600361384
35526.92,495,20000.0,28,1,0.5629375432054564
53948.76,728,20000.0,8,0,0.37071527287609807
69850.33,709,25000.0,17,0,0.3579029919688
23182.25,709,10000.0,6,1,0.4313459070665243
11154.57,664,10000.0,20,1,0.896413181935123
35855.53,803,15000.0,15,1,0.4183338432358067
43309.29,737,10000.0,2,1,0.23089201203686235
42177.86,589,20000.0,31,0,0.4741711843326254
29851.67,591,25000.0,9,1,0.8374460307905458
39138.08,562,5000.0,31,1,0.12774955364305957
90153.3,705,20000.0,7,0,0.22184188663214066
45662.86,550,20000.0,31,1,0.4379831227583476
29026.92,758,15000.0,3,1,0.5167438796854891
26899.99,782,10000.0,28,0,0.37173353099644285
32796.88,562,5000.0,11,1,0.1524488777933208
96959.05,631,5000.0,36,0,0.051567630173458036
32533.3,652,10000.0,35,0,0.3073679163221585
35886.75,738,25000.0,18,1,0.696616533496806
27190.2,811,10000.0,36,0,0.36776604195475004
70220.11,481,25000.0,30,0,0.35601829706195187
97148.71499999998,618,5000.0,25,0,0.05146695489533861
47589.52,623,15000.0,5,0,0.31518882332027476
38164.6,510,20000.0,28,1,0.5240321126878655
37125.88,601,5000.0,16,0,0.13467331485974585
8685.55,693,5000.0,19,1,0.5756025119293621
56788.58,622,5000.0,9,0,0.08804432080673955
39359.78,496,20000.0,5,1,0.5081200118493587
46957.83,850,25000.0,31,0,0.5323812369260478
23697.45,677,15000.0,1,1,0.6329527880515392
28834.44,661,15000.0,9,1,0.5201932066928752
28378.44,540,15000.0,36,0,0.5285516557056799
36271.225,676,25000.0,26,1,0.6892326015291315
28933.17,634,10000.0,18,0,0.34561212573230893
97148.71499999998,461,10000.0,15,0,0.10293390979067722
47028.89,543,15000.0,19,0,0.31894610002277274
16891.92,729,5000.0,35,0,0.2959819853524435
33619.86,844,5000.0,4,0,0.14871719521749294
24562.96,687,20000.0,17,1,0.8142009675964299
9733.91,760,10000.0,7,1,1.027230862945831
94814.97,634,5000.0,12,0,0.05273373251362613
55375.11,641,15000.0,9,0,0.27087493144606944
50007.31,759,20000.0,35,0,0.39993353104713997
40104.43,816,10000.0,18,0,0.2493427947287936
15847.86,780,20000.0,30,1,1.2619204157270618
27168.94,543,5000.0,35,1,0.18402690620590256
60178.38,643,15000.0,28,0,0.24925481119945073
19327.19,678,15000.0,22,1,0.7760685299554693
7950.09,624,15000.0,31,1,1.886533795995266
31689.36,689,5000.0,10,1,0.15777668666433578
33354.42,732,25000.0,1,1,0.7495033790610341
39392.79,750,15000.0,31,1,0.3807706747687897
56224.69,819,25000.0,4,0,0.4446366065049624
53239.9,617,15000.0,30,0,0.28173828766981773
42415.19,514,25000.0,12,1,0.5893975861575497
74408.01,686,10000.0,21,1,0.13439232695072814
14597.68,838,10000.0,34,1,0.6849934377628663
49155.75,602,15000.0,18,1,0.30514629221826095
52887.54,719,20000.0,28,1,0.37815375504787996
17262.0,720,20000.0,22,1,1.15854718183398
14739.37,669,5000.0,18,1,0.33920451114863465
23212.23,651,10000.0,15,1,0.4307888217193385
24417.98,558,10000.0,30,1,0.40951751465458425
57071.02,422,20000.0,15,1,0.35043441602382397
25116.41,539,15000.0,25,1,0.59719533184353
21724.39,611,5000.0,2,1,0.23014546574307757
25160.23,760,10000.0,22,0,0.39743685026526926
71052.86,640,5000.0,8,1,0.0703691537658897
36600.82,598,10000.0,23,0,0.27321045784062103
32612.45,561,25000.0,32,1,0.7665549029618148
33995.95,716,25000.0,13,1,0.7353600837722208
78844.77,786,5000.0,27,1,0.06341494286884382
23167.3,756,20000.0,23,1,0.8632484903942025
79961.85,711,20000.0,6,0,0.2501161476860817
41204.3,502,10000.0,37,0,0.24268722712854898
32983.03,615,25000.0,24,1,0.7579425558368702
97148.71499999998,845,25000.0,1,0,0.25733477447669306
19276.0,762,5000.0,0,0,0.2593764589925818
29371.75,496,5000.0,22,0,0.17022580452970865
17336.01,644,20000.0,39,1,1.153601457229361
64310.43,686,20000.0,17,1,0.31098670951648877
97148.71499999998,574,20000.0,7,1,0.20586781958135444
97148.71499999998,419,15000.0,33,1,0.15440086468601583
75687.57,660,25000.0,7,1,0.3303008631290035
32254.98,571,25000.0,28,1,0.775050083736411
29168.81,572,5000.0,12,0,0.1714100983174042
13323.68,615,25000.0,0,1,1.8762176652647569
97148.71499999998,637,5000.0,28,0,0.05146695489533861
48116.81,649,15000.0,36,1,0.3117348856899348
27033.33,562,20000.0,0,1,0.7398000986153531
80566.17,628,15000.0,4,0,0.18618005324004802
20258.73,474,20000.0,1,1,0.9871799870975576
46349.84,681,20000.0,21,1,0.4314916407124445
32742.28,364,5000.0,29,0,0.15270308900024676
53274.14,621,20000.0,10,1,0.37540961882033536
34956.37,742,15000.0,28,1,0.42909406514277243
15205.97,544,10000.0,2,1,0.657593195751685
50000.0,722,5000.0,12,0,0.0999980000399992
68139.92,766,20000.0,2,1,0.29350939200703485
35684.44,319,20000.0,9,1,0.5604526664096057
57818.79,635,25000.0,3,1,0.43237791074647625
19393.29,362,5000.0,13,1,0.25780783931765483
35747.78,638,5000.0,22,0,0.13986491287255118
24966.59,649,15000.0,16,1,0.600778849700752
56850.97,402,10000.0,0,0,0.1758953999307324
37008.21,842,15000.0,14,1,0.40530451744309054
54942.6,679,15000.0,1,1,0.27300722923143006
69746.76,565,15000.0,17,0,0.21506067004875856
54993.55,797,10000.0,38,0,0.18183620013255858
42781.93,470,15000.0,21,1,0.3506071229810581
19951.76,527,5000.0,27,1,0.25059189806322535
36254.85,420,10000.0,29,0,0.27581755771827166
26374.31,830,20000.0,12,1,0.7582849263193494
29541.8,683,25000.0,2,1,0.8462298766535332
29006.62,716,25000.0,2,1,0.8618425089683331
20171.88,680,5000.0,25,0,0.24785751960057265
11221.61,707,25000.0,3,1,2.2276457971897803
24321.46,658,25000.0,15,1,1.0278565572725786
40783.29,677,25000.0,27,1,0.612981125820751
16172.92,661,20000.0,7,1,1.2365586079317816
36658.82,589,25000.0,39,1,0.6819455196452138
97148.71499999998,645,15000.0,15,0,0.15440086468601583
67092.93,677,5000.0,30,0,0.07452238973033776
97148.71499999998,661,5000.0,22,1,0.05146695489533861
45920.95,502,5000.0,1,1,0.1088803937986083
73167.45,516,20000.0,8,1,0.2733418570435755
23520.35,758,20000.0,26,1,0.850291331067307
24671.3,619,25000.0,21,1,1.013282101790267
7019.98,708,15000.0,33,1,2.136453885355036
73990.15,541,25000.0,8,1,0.33787824624972046
91509.16,503,5000.0,32,0,0.05463874175282832
26058.35,566,15000.0,37,0,0.5756091383706808
31183.02,628,5000.0,33,0,0.1603385323636914
23102.19,583,15000.0,34,0,0.6492609894997184
45688.05,779,10000.0,25,0,0.21887082353430415
71321.96,668,20000.0,6,1,0.2804146098255036
12763.4,835,20000.0,26,1,1.566857823321112
46428.24,690,5000.0,11,0,0.10769075694540768
30760.82,409,5000.0,16,0,0.1625391475536883
38872.28,756,10000.0,20,1,0.2572461083808724
47829.43,499,25000.0,21,1,0.5226798086490128
32437.76,673,15000.0,25,1,0.46240978385117065
34127.13,573,10000.0,38,1,0.29301341737739517
31941.93,850,10000.0,12,1,0.31305831994748134
65003.07,794,5000.0,22,0,0.07691826065660197
46688.63,576,5000.0,29,1,0.10709016113428185
41454.43,637,25000.0,16,1,0.6030573075710468
16939.93,674,25000.0,26,1,1.4757159140613885
28936.3,736,5000.0,19,1,0.1727873713166052
62267.91,653,20000.0,6,0,0.32118757177538515
37146.24,548,25000.0,3,1,0.6729975093708174
53944.92,578,10000.0,30,1,0.18537083063927726
97148.71499999998,650,5000.0,29,0,0.05146695489533861
67721.82,773,15000.0,30,0,0.22149107199020948
38403.16,693,15000.0,3,1,0.39058268687558845
26726.38,573,20000.0,17,1,0.7482963163617234
7846.87,715,5000.0,19,0,0.6371155485501162
32825.77,611,10000.0,39,1,0.30462942287651207
29863.51,739,20000.0,39,1,0.6696912154259353
45899.97,850,10000.0,22,0,0.21786031972744802
33112.19,614,15000.0,37,0,0.45299169303833303
29964.51,730,10000.0,8,1,0.333716996640471
36271.225,575,15000.0,15,1,0.4135395609174789
20661.33,639,25000.0,20,1,1.209931309779681
48338.84,653,15000.0,8,0,0.31030305437502487
97148.71499999998,631,15000.0,24,0,0.15440086468601583
34251.47,850,20000.0,35,1,0.5838994968829985
44209.13,619,20000.0,13,1,0.4523850076894142
64311.06,709,5000.0,16,0,0.07774591577380666
22325.03,457,5000.0,27,1,0.22395383326099624
45255.9,693,15000.0,7,0,0.33144117250629185
23288.29,764,25000.0,13,1,1.073454794027641
61016.2,597,5000.0,14,0,0.08194410756311335
39768.95,399,15000.0,38,0,0.377169194328884
43437.18,646,20000.0,24,1,0.46042444688060136
22707.28,652,5000.0,10,1,0.22018400336793453
55504.5,722,5000.0,28,0,0.09008116312797831
97148.71499999998,850,15000.0,2,0,0.15440086468601583
19835.98,612,15000.0,38,0,0.7561634885955423
29618.21,564,10000.0,21,1,0.3376187278458811
41729.54,533,10000.0,36,1,0.23963265272867304
58211.82,670,25000.0,19,0,0.42945866563413354
25958.96,698,5000.0,18,0,0.192604302934211
6635.45,595,10000.0,12,1,1.506829705640817
82085.26,728,15000.0,26,1,0.18273460138152234
57314.2,697,5000.0,18,1,0.08723689352911619
12762.05,654,10000.0,15,1,0.783511778140805
25221.67,560,25000.0,1,1,0.991171830737983
93051.6,602,25000.0,0,1,0.26866524954703036
86567.34,407,25000.0,2,0,0.28878918089453953
63779.3,674,25000.0,23,0,0.3919705614429534
32673.92,653,15000.0,37,0,0.4590676886125506
38169.52,669,25000.0,1,1,0.654955709275116
33571.89,700,20000.0,15,1,0.5957187480732222
71463.63,689,25000.0,28,1,0.34982340215012653
21471.77,639,10000.0,36,1,0.46570610126220324
22393.37,655,5000.0,3,0,0.22327040233773043
66580.35,510,10000.0,13,1,0.15019220847880074
35361.65,592,5000.0,16,0,0.14139211852052944
83040.23,655,15000.0,16,0,0.18063316258682585
24272.34,576,5000.0,19,0,0.20598730953383423
35141.32,736,20000.0,28,0,0.5691143897158754
20880.11,584,25000.0,25,1,1.1972543605201065
36476.29,672,10000.0,37,1,0.27414317236834207
14956.06,662,5000.0,16,1,0.33429029501787116
27103.55,725,10000.0,11,0,0.3689417459430243
15340.44,740,25000.0,27,1,1.629573234324809
55069.65,719,15000.0,8,1,0.2723773915869887
55823.69,439,25000.0,31,1,0.44783052086809616
12859.55,769,15000.0,33,1,1.1663575819074612
80848.43,803,10000.0,15,0,0.1236867099743313
97148.71499999998,602,15000.0,30,0,0.15440086468601583
37331.91,674,15000.0,26,1,0.4017902703003864
24719.1,561,15000.0,28,1,0.6067936618379376
97148.71499999998,455,15000.0,0,0,0.15440086468601583
16458.85,576,15000.0,26,1,0.9113084262614788
36756.26,596,5000.0,31,0,0.13602754938752235
40448.04,615,15000.0,10,1,0.37083698401742043
81396.58,554,15000.0,34,1,0.18428066288948639
45064.2,577,25000.0,1,1,0.5547517818627233
26925.25,649,25000.0,0,1,0.9284620026925398
20522.75,573,25000.0,5,1,1.2181009805712895
29581.57,704,15000.0,6,1,0.5070553369771457
19847.7,718,25000.0,1,1,1.259528331830296
37372.68,850,5000.0,1,0,0.13378398916028605
25886.64,763,10000.0,4,1,0.3862847289285543
14817.69,674,25000.0,12,1,1.6870587076185546
77117.65,588,25000.0,18,1,0.32417579923922424
26940.78,679,5000.0,18,0,0.18558536221437485
16968.57,683,20000.0,0,1,1.1785802468772044
32828.24,599,20000.0,34,1,0.6092130064540027
37836.25,728,5000.0,17,0,0.1321449101084249
12735.13,510,25000.0,31,1,1.9629196624092249
44311.02,626,10000.0,31,1,0.22567240220599288
19374.35,706,25000.0,7,1,1.2902992720131508
97148.71499999998,621,5000.0,10,0,0.05146695489533861
49730.63,629,5000.0,19,0,0.10053963644465304
28568.5,636,15000.0,7,1,0.5250354398921927
23223.02,566,5000.0,27,1,0.21529433750057053
34098.86,767,15000.0,20,1,0.43988450392464956
52453.09,548,5000.0,37,0,0.09532145157794178
35764.23,682,15000.0,37,1,0.4194017485697701
31879.06,691,15000.0,5,1,0.47051354357551395
37609.88,555,25000.0,1,1,0.664701277928089
25277.87,657,15000.0,9,1,0.593380954132839
29557.02,559,20000.0,8,1,0.6766353091309905
10389.23,789,5000.0,2,1,0.48122130116465184
65136.2,536,10000.0,1,1,0.15352210411255013
43446.2,585,5000.0,35,1,0.11508221473420613
22832.19,528,25000.0,7,1,1.0948973840273744
97148.71499999998,514,25000.0,8,1,0.25733477447669306
38261.9,809,15000.0,25,0,0.39202465051002405
19502.81,704,25000.0,33,1,1.2818008378875716
60720.85,664,25000.0,29,1,0.41171341123500027
46112.02,584,5000.0,37,0,0.1084292462302404
46016.16,741,20000.0,7,1,0.43462047636142687
28128.73,568,20000.0,2,1,0.7109915381342089
47586.17,729,15000.0,10,1,0.31521101170756743
31037.3,563,25000.0,24,1,0.8054564844079733
50694.1,586,25000.0,4,1,0.49314430783251245
11579.98,726,20000.0,11,1,1.7269695656153452
27992.05,736,15000.0,29,1,0.5358472906667905
97148.71499999998,710,25000.0,26,0,0.25733477447669306
22919.87,545,15000.0,4,1,0.6544254210245947
25278.18,605,5000.0,19,0,0.1977912258229895
27756.44,666,25000.0,20,1,0.9006594268059303
17520.31,565,25000.0,2,1,1.4268339524841462
9653.07,787,25000.0,3,1,2.5895813889893073
31623.26,410,20000.0,23,1,0.6324258654589863
39399.79,572,20000.0,6,0,0.5076040353505602
35189.29,599,25000.0,23,1,0.7104232445938922
33292.02,366,25000.0,10,1,0.7509081483145718
37265.55,510,5000.0,1,1,0.13416857745082386
67084.27,713,5000.0,5,0,0.07453200978396599
32394.12,653,15000.0,6,1,0.4630327036911733
25733.54,807,15000.0,37,0,0.582874222737224
30678.73,805,20000.0,17,1,0.6518962194256599
51411.03,693,10000.0,8,1,0.19450700546156222
84729.25,681,5000.0,27,1,0.05901080192729279
24912.22,657,15000.0,18,1,0.6020899747202489
38536.47,384,5000.0,3,1,0.12974385708247063
44489.77,511,5000.0,3,1,0.11238286053489298
20019.32,660,10000.0,12,1,0.4994925156041462
36763.11,712,5000.0,27,0,0.13600220432372767
15072.03,679,10000.0,10,0,0.6634366149340909
12563.74,561,10000.0,1,1,0.7958779887208172
45254.07,744,5000.0,5,1,0.11048485838161337
28844.52,798,5000.0,11,0,0.17333714212813636
41001.68,744,15000.0,39,0,0.3658297457629599
35927.67,749,5000.0,36,0,0.13916462813680552
20214.59,594,5000.0,23,0,0.2473338646064745
35342.71,758,5000.0,8,1,0.14146788777974922
17329.04,665,15000.0,25,1,0.8655490697078598
83665.62,701,10000.0,3,0,0.11952197901624328
16097.48,687,15000.0,3,1,0.9317649865080431
32290.52,638,5000.0,33,0,0.15483941294804332
19431.23,564,25000.0,21,1,1.286522442354789
51136.44,642,5000.0,12,0,0.09777571970751762
29766.57,749,15000.0,14,1,0.503904080850402
26603.55,606,15000.0,39,1,0.5638133326818158
60592.17,739,20000.0,37,1,0.33007020428209977
36962.47,724,25000.0,1,1,0.6763434277139024
49512.81,620,15000.0,1,1,0.30294578421656504
20154.93,789,10000.0,7,1,0.4961319075825328
15632.54,614,5000.0,37,0,0.319825196340688
38728.26,801,10000.0,17,0,0.2582027128842637
29992.19,693,15000.0,28,1,0.5001135257703498
52884.25,648,15000.0,10,0,0.28363296004084315
34615.43,561,10000.0,5,1,0.2888801647079147
41070.49,641,10000.0,8,1,0.24347789671131972
13711.23,630,20000.0,21,1,1.4585519641954665
97148.71499999998,524,5000.0,24,0,0.05146695489533861
32907.46,628,10000.0,30,0,0.3038732289508534
55190.83,570,5000.0,20,0,0.09059311858294969
21990.04,709,25000.0,37,1,1.136826634847647
43687.0,781,15000.0,18,0,0.3433437099432338
16618.85,527,10000.0,9,0,0.6016901476246778
47631.08,821,25000.0,36,1,0.5248563573121308
29331.45,637,15000.0,11,1,0.5113790358459658
36957.15,552,20000.0,18,1,0.541152628040094
55203.65,726,15000.0,1,1,0.2717162412948909
17334.88,605,10000.0,14,1,0.5768383260613248
24084.05,642,25000.0,37,1,1.0379882956439783
47781.54,610,25000.0,7,1,0.5232036639324741
97148.71499999998,568,25000.0,34,0,0.25733477447669306
33428.05,722,15000.0,37,1,0.4487115248563749
51775.98,621,5000.0,29,0,0.09656801149854626
34057.89,506,5000.0,8,0,0.14680454941426452
97148.71499999998,705,15000.0,29,0,0.15440086468601583
12729.37,529,10000.0,18,0,0.7855231230514117
38436.88,535,15000.0,28,1,0.3902400444561459
13693.46,769,5000.0,1,1,0.365111147135411
8071.2,530,15000.0,27,1,1.858229478952454
43411.39,418,25000.0,7,1,0.5758724640592237
39485.89,712,10000.0,24,0,0.25324860985506836
30610.48,620,10000.0,9,1,0.32667482918173185
34073.78,628,20000.0,21,1,0.5869443617831135
97148.71499999998,619,15000.0,34,1,0.15440086468601583
31104.1,673,25000.0,23,1,0.8037267200555537
49319.49,575,15000.0,25,1,0.3041332314419423
24597.03,798,20000.0,30,1,0.81307324204418
43353.36,502,20000.0,22,1,0.4613146174917586
31478.49,694,15000.0,1,1,0.4765007311109551
28387.07,714,15000.0,38,1,0.5283909755048511
97148.71499999998,574,15000.0,32,0,0.15440086468601583
73593.43,548,5000.0,23,0,0.06793992425785485
39420.77,752,20000.0,11,1,0.5073338919079484
9113.14,551,10000.0,36,1,1.09719622476723
29242.97,589,5000.0,8,1,0.17097541818022655
97148.71499999998,739,25000.0,2,0,0.25733477447669306
31621.83,653,10000.0,22,1,0.31622723203457753
70398.73,470,10000.0,23,1,0.14204599932414513
86263.81,825,10000.0,32,0,0.1159221239807982
41414.17,597,20000.0,29,1,0.482914835312761
21914.57,610,25000.0,37,1,1.140741491095144
8423.77,676,5000.0,1,1,0.5934880121356428
36271.225,713,25000.0,39,0,0.6892326015291315
22273.35,846,5000.0,21,0,0.22447344142477785
40363.87,484,20000.0,10,1,0.49548035209824776
17156.08,733,25000.0,11,1,1.457124405784667
30972.58,724,10000.0,18,1,0.32285580162189836
37057.7,636,25000.0,19,1,0.674605423287919
42665.94,729,20000.0,8,1,0.46874699708954987
18603.53,743,20000.0,17,1,1.0750070009830939
74469.62,512,20000.0,17,1,0.2685622867111889
25383.72,825,5000.0,39,0,0.1969688852191397
13297.33,494,25000.0,35,1,1.87993530014671
34015.99,536,10000.0,26,0,0.2939707481467349
37072.29,624,10000.0,12,0,0.26973597433624047
39988.76,842,15000.0,7,1,0.3750960245822931
82230.33,619,20000.0,22,1,0.24321630210772463
31512.22,647,10000.0,12,0,0.31732714079995633
